id,csdbId,name,status,category,subcategory,address
Csdb__ScamDomains__587f5c,587f5c,sirinlbs.com,,Phishing,SirinLabs,0xa7a020aE798A0a026c57eD6cBE48b21D3DBBEc5B
Csdb__ScamDomains__171713,171713,envion.co,,Phishing,Envion,0x8c9d299cc3C2111499416Cf4E3677328486cFac2
Csdb__ScamDomains__938adc,938adc,changellyli.com,,Phishing,Changelly,0x4C191DCa6cecFA1e55CAA3CF178eea52728B13E7
Csdb__ScamDomains__63414b,63414b,xn--nvion-hza.org,,Phishing,Envion,0x514E9CA5406F112aBa902b0CbA87395b914D861e
Csdb__ScamDomains__a9ecc3,a9ecc3,envion-ico.org,,Phishing,Envion,0x0387cfC283fFcF25A4a6A61E832545Bbeb7c8fdA
Csdb__ScamDomains__e8a18e,e8a18e,tronlab.co,,Phishing,Tron,0x2da8703d18AFeD53B303119E4fF06CF035a9fadB
Csdb__ScamDomains__4539f4,4539f4,sirin-labs.org,,Phishing,SirinLabs,0x2bcC8aefa2fc9D8E52DaD098778Bb0A8D08a4aA3
Csdb__ScamDomains__cbf39b,cbf39b,wabicoin.co,,Phishing,Wabi,0x29e225d888cf11c5e67613bffd30bcf071eb3d4a
Csdb__ScamDomains__807b3b,807b3b,singularty.net,,Phishing,Singularity,0x7F2b4801c338A7B3cc322bFAf151aFea8708E8e0
Csdb__ScamDomains__4f67ef,4f67ef,iconfoundation.io,,Phishing,Icon,0x2da8703d18afed53b303119e4ff06cf035a9fadb
Csdb__ScamDomains__9652fe,9652fe,envion.top,,Phishing,Envion,0xdbe6dba965afc52f5b3d51e4b15e372f45d4106a
Csdb__ScamDomains__03a557,03a557,envion.one,,Phishing,Envion,0x9441A81FB67f44Ce7B31C311317e136E7067F8cA
Csdb__ScamDomains__c68db5,c68db5,envione.org,,Phishing,Envion,0xF855fEE50A8915634a105385cb6cB9e442D15457
Csdb__ScamDomains__22c802,22c802,gatscoin.io,,Phishing,Gatcoin,0xDaa29859836D97C810c7F9D350D4A1B3E8CafC9a
Csdb__ScamDomains__158442,158442,singularitynet.info,,Phishing,SingularityNET,0xFE68DE56A07cD3AF0Ec40c22b0193115eCdD0501
Csdb__ScamDomains__b83fbb,b83fbb,xn--hapeshit-ez9c2y.com,,Phishing,Bitcoin,0x3853BA76eC6AE97818E2d0e0839c9EDa6C396690
Csdb__ScamDomains__2ebf7f,2ebf7f,elherdelta.io,,Phishing,EtherDelta,0xE10270BFb1eD82E120BfC392efb3C94a1604DeD6
Csdb__ScamDomains__d3b0eb,d3b0eb,ethereum-giveaway.org,,Scamming,Giveaway,0x8444173280E5fDC0525494638123b014CfFcC521
Csdb__ScamDomains__5bd397,5bd397,props-project.com,,Phishing,Props,0x72A66Bba491F0C696c4c4e3154D07B241d371944
Csdb__ScamDomains__f99985,f99985,zilliaq.com,,Phishing,Zilliqa,0x72A66Bba491F0C696c4c4e3154D07B241d371944
Csdb__ScamDomains__49ce80,49ce80,cashaa.co,,Phishing,Cashaa,0xEC2D5cC008Ba6D2237d33CA9CF74B684737FCaE8
Csdb__ScamDomains__abaca3,abaca3,tokensale.bluzelle.promo,,Phishing,Bluzelle,0xAc82537fae701B2046F62BB718c4857787b0b647
Csdb__ScamDomains__a934b7,a934b7,nucleusico.com,,Phishing,Nucleus,0xf962933e44b1DFC771738A034c80D87bDcd96eCC
Csdb__ScamDomains__ac2d23,ac2d23,tokenselfkey.org,,Phishing,Selfkey,0x52005B77fbEBf53cfD9527A388f58d0431AaaA3e
Csdb__ScamDomains__085ffc,085ffc,dai-stablecoin.com,,Phishing,MakerDao,0xc94a6e7776bade5da316cf6fd8c751fb0d5c3c5e
Csdb__ScamDomains__897d9b,897d9b,xn--os-g7s.com,,Phishing,Eos,0x58a166f9a6ff996e2349eea90d42cc198529a037
Csdb__ScamDomains__4a50d6,4a50d6,xn--myeherwalet-ns8exy.com,,Phishing,MyEtherWallet,0x58a166f9a6ff996e2349eea90d42cc198529a037
Csdb__ScamDomains__3838c4,3838c4,gifto.tech,,Phishing,Gifto,0x0059b14e35daB1b4EEe1e2926C7A5660dA66F747
Csdb__ScamDomains__d0a60e,d0a60e,bluzelle.site,,Phishing,Bluzelle,0xFa1F0b67B9b48b2E87467D72f09722E19eD601bd
Csdb__ScamDomains__15fea6,15fea6,bluzelle.eu,,Phishing,Bluzelle,0x119240Ef17333E8DCB19A0DD4f5fC848981b0Ff4
Csdb__ScamDomains__5e8a5c,5e8a5c,sether.in,,Phishing,Sether,0x6AF114154A8850B1c54d48bD9103BDCdB420611B
Csdb__ScamDomains__6b3237,6b3237,bluzelle.pro,,Phishing,Bluzelle,0x0B7f284D74F549731499C44aEd2A10ADCc9E9cC0
Csdb__ScamDomains__4e5ad4,4e5ad4,etherzero.org,,Scamming,Etherzero,0xf33068d5e798f6519349Ce32669D1EC940Db1193
Csdb__ScamDomains__e09753,e09753,selfkey.co,,Phishing,Selfkey,0xB2AC8e363eA34201df532A01522a006fCAa389Ee
Csdb__ScamDomains__7f5af4,7f5af4,token-selfkey.org,,Phishing,Selfkey,0x02673ebfbfaed5891f6b14248b0e2753a8758fbf
Csdb__ScamDomains__64a4fc,64a4fc,gatcoins.io,,Phishing,Gatcoin,0xb37DA5c9179345341Fe50D37cfc961ba47C01f9a
Csdb__ScamDomains__26341d,26341d,ethzero-wallet.org,,Scamming,Etherzero,0xC1dD8Ac971129C8C08333924F58Ff40a50b8bb9a
Csdb__ScamDomains__bbef05,bbef05,icoselfkey.org,,Phishing,Selfkey,0xB23fB6cC17026D1Ce9cD543Cb69A023569503e4c
Csdb__ScamDomains__e25405,e25405,waltontoken.org,,Phishing,Walton,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b
Csdb__ScamDomains__ec1ff4,ec1ff4,ethblender.com,,Scamming,Blender,0x91619a3456FDbAc90bD93f51F2917981f0ED3097
Csdb__ScamDomains__c4f374,c4f374,tron-wallet.info,,Scamming,Tron,0xf4c87c851d772b0f9e72cca0690327f2bc505015
Csdb__ScamDomains__351c55,351c55,ether-wallet.org,,Scamming,WebWallet,0xc0fed35b43f59c2bfb1eb544bd8921bfb18140c2
Csdb__ScamDomains__abdfeb,abdfeb,bluzelle.network,,Phishing,Bluzelle,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd
Csdb__ScamDomains__a0ad82,a0ad82,ethereum-zero.com,,Phishing,Etherzero,0xac3800002e45ed2e1a55dedfa2aca137f6dba61e
Csdb__ScamDomains__bcdf16,bcdf16,sether.ws,,Phishing,Sether,0x1c39d6E0278D1A28Ce21DBD73826559b010224E5
Csdb__ScamDomains__50f02f,50f02f,bluzele.co,,Phishing,Bluzelle,0xB2A3FCf38979898e695c88947e3373bf1c2E9b37
Csdb__ScamDomains__84c83f,84c83f,bluzele.sale,,Phishing,Bluzelle,0xB2A3FCf38979898e695c88947e3373bf1c2E9b37
Csdb__ScamDomains__fc4d08,fc4d08,ico-bluzelle.com,,Phishing,Bluzelle,0x33bf8bde242216da572d6486d641ae0a18137306
Csdb__ScamDomains__0796cd,0796cd,bleuzelle.com,,Phishing,Bluzelle,0x0eF2724a6D8be9f72f3d35b62E1e8a37CEaF721e
Csdb__ScamDomains__236226,236226,bluzelle-ico.eu,,Phishing,Bluzelle,0xf747726200C7FC14Ef4CE267b1F070128C2260Dd
Csdb__ScamDomains__a061b5,a061b5,zeepln.io,,Phishing,Ins,0x0C8b0b3e963beCf16cda410fe1Eb4B5D64022C94
Csdb__ScamDomains__fe51ae,fe51ae,bluzelle-ico.com,,Phishing,Bluzelle,0xce686d019E6f692aF646A8dF3BfE789dA97a484f
Csdb__ScamDomains__1bfaae,1bfaae,wanchain.cloud,,Phishing,Wanchain,0x6d64486A5C99139b53239297E0b653D196d05777
Csdb__ScamDomains__7e1deb,7e1deb,intchain.network,,Phishing,Int,0xcc66ea7ef61a67df02afb18706c68a5f30b22300
Csdb__ScamDomains__2b03ec,2b03ec,nucleus-vision.eu,,Phishing,Nucleus,0x2789b7b3557f39643198433daEBF6b43512Be65B
Csdb__ScamDomains__ac4bde,ac4bde,tongramico.com,,Phishing,Telegram,0xB9Cfb36060785F6800B1aB9ccC9B4F341d097399
Csdb__ScamDomains__649896,649896,omisegonetwork.site,,Phishing,OmiseGo,0x75dbe6e21e38a05a82ad64281a9e28a627619273
Csdb__ScamDomains__2a2a69,2a2a69,nucleus-vision.org,,Phishing,Nucleus,0x93574D7c405717D80520944Ee1Cb72D327B01dF5
Csdb__ScamDomains__d9405a,d9405a,bluzelie.com,,Phishing,Bluzelle,0xd5EDb088b7382b397238f5010D14cf10Dd395007
Csdb__ScamDomains__a62c8f,a62c8f,pundix.eu,,Phishing,Pundi,0xaC513396Ee50091972eE6fc07D120b6Ad360b233
Csdb__ScamDomains__b0ac0d,b0ac0d,paywithlnk.com,,Phishing,Ink,0x94D55B6f8b53903026399ab45294140EAfbFbF44
Csdb__ScamDomains__5b2a99,5b2a99,ton-gramico.com,,Phishing,Telegram,0x8202b590Eca4662446102b3a97E3536aAc8ab941
Csdb__ScamDomains__9ac408,9ac408,grampreico.com,,Phishing,Telegram,0x26F7Eb488661C33c43089aD61944f3231222b32f
Csdb__ScamDomains__ecd75e,ecd75e,dimnsions.network,,Phishing,Dimensions,0xF394D807795ff57373F1fe903046596CB0f69ACC
Csdb__ScamDomains__ce7e8d,ce7e8d,gramico.info,,Phishing,Telegram,0xcae77a05ab518492144944fb50572ebfa3595870
Csdb__ScamDomains__0ad989,0ad989,wanchainfoundation.org,,Phishing,Wachain,0xBbDEF8b12BABD3ab6018566BC17eC3Aa302b8348
Csdb__ScamDomains__55f918,55f918,cobin-hood.com,,Phishing,Cobinhood,0xD362C189cb0056159d2fE22bD8203e26579f620D
Csdb__ScamDomains__831316,831316,nucleuss.vision,,Phishing,Nucleus,0x6122EE683dbEe50fD432fE5BdD8Ac055aA3D42b1
Csdb__ScamDomains__02fba3,02fba3,wanchainalliance.org,,Phishing,Wanchain,0xdF3e77CD5e563f93fC7ecA905d3302e95f9bb150
Csdb__ScamDomains__362681,362681,wanchainltd.org,,Phishing,Wanchain,0xd9D25DcE4c3765855c76F3d2BAccc0755C4d0bc5
Csdb__ScamDomains__8fe4eb,8fe4eb,wanchainetwork.org,,Phishing,Wanchain,0x9B521529D04329C2B0a9F9B7DB18ed775c6cA8FC
Csdb__ScamDomains__f54fb8,f54fb8,cindicator.network,,Phishing,Cindicator,0x545f5e5c54d8ac72af1c7de8c070387b73841a24
Csdb__ScamDomains__15ae39,15ae39,beetoken-ico.eu,,Phishing,Bee,0xE0b13c073e8173b06062c69A160EbB54e2AF86c3
Csdb__ScamDomains__e9aee5,e9aee5,iost.co,,Phishing,Iost,0x545f5E5c54d8ac72AF1c7DE8c070387b73841A24
Csdb__ScamDomains__c3ab3a,c3ab3a,ico-telegram.io,,Phishing,Telegram,0x88436c2a2f427f2aa641dfd8c6763facf2bad7bf
Csdb__ScamDomains__66c8c1,66c8c1,wanchainfunding.org,,Phishing,Wanchain,0xB76a4770587f76d6c644DeeC275a2c76069b5F14
Csdb__ScamDomains__8eae3b,8eae3b,dadi-cloud.net,,Phishing,Dadi,0x0d9786138578fcdcce04435592545ef08422d755
Csdb__ScamDomains__361bef,361bef,play.google.com,,Phishing,EtherDelta,0xbb53be0690ae7256833099a1f01125eb33445692
Csdb__ScamDomains__3d6f39,3d6f39,daditoken.com,,Phishing,Dadi,0xbE11D0d38Ef4857224032afc9C96647492F726cE
Csdb__ScamDomains__7a01a8,7a01a8,daddi.cloud,,Phishing,Dadi,0xD0Ac32Ab01D9D3EC145EF63f73BF4e222dBCc0fb
Csdb__ScamDomains__47b593,47b593,nyeihitervvallat.com,,Phishing,MyEtherWallet,0xdafc2a2d4e070f863cfcb5887bc2516e05e18877
Csdb__ScamDomains__59197c,59197c,ico-telegram.org,,Phishing,Telegram,0xAC1a4f4D49715e31f54CB8e0bf867Bb9170C10Cb
Csdb__ScamDomains__cd8c3c,cd8c3c,ocoin.tech,,Phishing,Ocoin,0x0059b14e35daB1b4EEe1e2926C7A5660dA66F747
Csdb__ScamDomains__f6dcae,f6dcae,data-token.com,,Phishing,Data,0xd9cd7461f960e56364a294f124aac77b25e2b784
Csdb__ScamDomains__af4a06,af4a06,beetoken-ico.com,,Phishing,Bee,0xf5C86C5BA5291DA78a2b4119dD7AEF99e3508362
Csdb__ScamDomains__196b89,196b89,token-gram.org,,Phishing,Telegram,0xb2172027cb233198A3945A2c864f1Ec5b7E3b3Da
Csdb__ScamDomains__f183f5,f183f5,sparc.pro,,Phishing,Sparc,0x94763846b1fcB75fcCfcb51a9636dDc26Af281b1
Csdb__ScamDomains__02bc20,02bc20,medicalchian.com,,Phishing,MedicalChain,0x25F8b4acD2c37D7eBAE0066fdf9f13F327c0c4EB
Csdb__ScamDomains__7f986b,7f986b,fusion-ico.com,,Phishing,Fusion,0x3CF71871d2f56A6af21bf17ca2652cbC12E8ba1f
Csdb__ScamDomains__8ffcdf,8ffcdf,republicprotocol.eu,,Phishing,Republic,0x94B40ECC7B38F5A9316B03dac4fC663E4D10cd15
Csdb__ScamDomains__705845,705845,arcblock.eu,,Phishing,Arcblock,0xd1BDD067f5F1CbD358E2DDe444f8d9f41dE8AE76
Csdb__ScamDomains__b879ab,b879ab,republic-protocol.net,,Phishing,Republic,0xFA956f10da5E16f120EB299dF963c1f7563Bf66b
Csdb__ScamDomains__2a64ef,2a64ef,docs.google.com,,Phishing,Nucleus,0x9eb041AF96d44583110565ABeC79aedf22Eb60b5
Csdb__ScamDomains__26b0f4,26b0f4,data-wallet.co,,Phishing,Datawallet,0xc9a08162b95915Edf6570F0439757e1F655De576
Csdb__ScamDomains__ba6b11,ba6b11,fintrux.co,,Phishing,Fintrux,0x7Eb28833082eB28fD423aB30Df20afDE98C47DBF
Csdb__ScamDomains__c65b82,c65b82,refereum-token.com,,Phishing,Refereum,0x636e5292882e2342aaf82d651322aea09a3e5392
Csdb__ScamDomains__86ce19,86ce19,refereum-ico.eu,,Phishing,Refereum,0xE276c66Af8853cDD91c1a25608B4E8B599F4da0e
Csdb__ScamDomains__0f5f99,0f5f99,fintrux.eu,,Phishing,Fintrux,0xE276c66Af8853cDD91c1a25608B4E8B599F4da0e
Csdb__ScamDomains__c0bc0e,c0bc0e,tokensale-fusion.org,,Phishing,Fusion,0xe350160E3C8A07E92Ec58DDcb8DF81A73Aedc6f9
Csdb__ScamDomains__21ef9f,21ef9f,xn--fuson-1sa.org,,Phishing,Fusion,0xf021428381172eF96988b31F241f4000259488F7
Csdb__ScamDomains__115eca,115eca,tokensale-fusion.com,,Phishing,Fusion,0xe350160E3C8A07E92Ec58DDcb8DF81A73Aedc6f9
Csdb__ScamDomains__81a7fc,81a7fc,decentral.market,,Phishing,News,0xdefb014b9e2f3bd81cdb084821f99b681cfca695
Csdb__ScamDomains__64be7f,64be7f,adhive.net,,Phishing,Adhive,0x74104E8C7F546C7398d198F6678310cE9D1b8814
Csdb__ScamDomains__b2fe7a,b2fe7a,originprotocol.io,,Phishing,Origin,0x4c569022016eBa68EA10DEE702670dc82d2749af
Csdb__ScamDomains__f33718,f33718,globitexico.online,,Phishing,Globitex,0x16b9c4333559256CA7D87B28C6fb2e8415b4711f
Csdb__ScamDomains__cd9a59,cd9a59,nucleus-vision.cc,,Phishing,Nucleus,0x89E5124B5162A0CEEc512e8bA97Cd5E6F065fd13
Csdb__ScamDomains__fb5ad5,fb5ad5,sale-earn.com,,Phishing,Earn,0x9e009c57b36aC7e3382697b4c9d3E7092A1CDb42
Csdb__ScamDomains__783a9b,783a9b,dock.promo,,Phishing,Dock,0x0AF16719353EddC122eAf834638406c499197860
Csdb__ScamDomains__fc5dc6,fc5dc6,dock.so,,Phishing,Dock,0x602026bD56bF9Ca9D86926669e4353035aCA2A88
Csdb__ScamDomains__3bec76,3bec76,gonetwork.eu,,Phishing,Gonetwork,0x629b2Aa7FddA8f7527d6f8ea742c1d5774E567EA
Csdb__ScamDomains__8e7c68,8e7c68,token.gonetwork.pro,,Phishing,Gonetwork,0x4BDE78EaD56A30055D33Bf84f52E420b0f6070Ba
Csdb__ScamDomains__a56dfa,a56dfa,remme-ico.eu,,Phishing,Remme,0x89E5124B5162A0CEEc512e8bA97Cd5E6F065fd13
Csdb__ScamDomains__5fefe3,5fefe3,fundrequest.info,,Phishing,Fundrequest,0x76c88cd1eC2442c4f929B0f87280bE006D7BA725
Csdb__ScamDomains__b8f1cf,b8f1cf,icotoken-current.top,,Phishing,Rightmesh,0x169b6c7Ed548e45bA9D87B2D32ff27e2D00051Ef
Csdb__ScamDomains__3b1aed,3b1aed,remme.live,,Phishing,Remme,0xE41031233301370491d47477E1171daB212d5352
Csdb__ScamDomains__7f4de2,7f4de2,dock-ico.site,,Phishing,Dock,0x0AF16719353EddC122eAf834638406c499197860
Csdb__ScamDomains__f98f7b,f98f7b,tokensale-dock.io,,Phishing,Dock,0x9CdfC5b0ACA4527a0916412E9dbD6AD85556A494
Csdb__ScamDomains__24fc2a,24fc2a,dock.su,,Phishing,Dock,0x0AF16719353EddC122eAf834638406c499197860
Csdb__ScamDomains__232323,232323,dock-ico.eu,,Phishing,Dock,0x9546748F47a77408dfBFF0DC22505B2e9a75FdA4
Csdb__ScamDomains__7f2ac2,7f2ac2,docks.site,,Phishing,Dock,0x8A6fcF189437928A6a07F6899B675D11F3D3F778
Csdb__ScamDomains__69f807,69f807,dock.io-bonus.online,,Phishing,Dock,0xB0dbA64e6a353A74cc78E8A98914c4Dff517bA7D
Csdb__ScamDomains__b50f8d,b50f8d,finetrux.com,,Phishing,Fintrux,0xcCdf72DE615b5158BB37931BbCE645aa69221520
Csdb__ScamDomains__dc9c48,dc9c48,fin-trux.com,,Phishing,Fintrux,0xcCdf72DE615b5158BB37931BbCE645aa69221520
Csdb__ScamDomains__c70a75,c70a75,seele.promo,,Phishing,Seele,0x4bb1c210E3921E0F051ed00e898B9605c902114e
Csdb__ScamDomains__4c4f3f,4c4f3f,seele-ico.eu,,Phishing,Seele,0x4899F3371Fb9F8E68A0b639bf1FD75220A089c42
Csdb__ScamDomains__b86735,b86735,seele-ico.pro,,Phishing,Seele,0x4bb1c210E3921E0F051ed00e898B9605c902114e
Csdb__ScamDomains__d5ddd5,d5ddd5,polyswarm.bid,,Phishing,Polyswarm,0xe88379631857c0d8174EFEfDf8DCA25b29610f08
Csdb__ScamDomains__62e31c,62e31c,sale-dock.com,,Phishing,Dock,0x7ba85E2e55c7598378Fe927aD2Aef2DAc6c45218
Csdb__ScamDomains__96e2ac,96e2ac,polyswarm.in,,Phishing,Polyswarm,0x7dCfD020aD161fBD4C45894ab352582018eA9197
Csdb__ScamDomains__385e01,385e01,seele-token.pro,,Phishing,Seele,0x0b591a58137f154F59Aea1284166d6A7b49821Fd
Csdb__ScamDomains__f5e87e,f5e87e,dock-io.org,,Phishing,Dock,0xEc970BbF167beee6fb536f1839418f3D19cE2a69
Csdb__ScamDomains__82bd01,82bd01,polyswarm.pw,,Phishing,Polyswarm,0x247733aF8B2BB8e63e3a2A419761c0fd71D40499
Csdb__ScamDomains__7485e7,7485e7,dock.click,,Phishing,Dock,0x9CdfC5b0ACA4527a0916412E9dbD6AD85556A494
Csdb__ScamDomains__265741,265741,dock-tokensale.eu,,Phishing,Dock,0x4899F3371Fb9F8E68A0b639bf1FD75220A089c42
Csdb__ScamDomains__d62109,d62109,polyswarm.tech,,Phishing,Polyswarm,0x570AC27D1048dCBA1a4c58FE80109b9cf9b0e2Ef
Csdb__ScamDomains__efe1ab,efe1ab,dflnlty.org,,Phishing,Dfinity,0xf4710562c804087AF20b7396Ce7CbA38B43fB61F
Csdb__ScamDomains__1cf372,1cf372,electrify-asia.info,,Phishing,ElectrifyAsia,0x71B7767A9464ea1AD82DB434F06d9330d34a9fE5
Csdb__ScamDomains__617a8d,617a8d,sale-orchid.com,,Phishing,Orchid,0x79A9e902cFbE87fa5065905293992C15dE7F6095
Csdb__ScamDomains__df9ae6,df9ae6,el-petro-coin.com,,Phishing,Petro,0xE977419eF28e71Ed541fF6318cEA9a6392709a48
Csdb__ScamDomains__ab9aea,ab9aea,havven.promo,,Phishing,Havven,0xD3D26c61401924939Bee67dffdb7aA7A0138844C
Csdb__ScamDomains__7c1c57,7c1c57,havven-ico.eu,,Phishing,Havven,0xD3D26c61401924939Bee67dffdb7aA7A0138844C
Csdb__ScamDomains__bbfd66,bbfd66,havven.info,,Phishing,Havven,0xa1b70Dc70FB74767cd380985Cf93C4Fb132fC4F7
Csdb__ScamDomains__b4ddfd,b4ddfd,address-transfer-confirmation.droppages.com,,Scamming,Twitter,0x785a751B2E36b2B0Fdb80100B7ca14889a768A22
Csdb__ScamDomains__2c0b61,2c0b61,akasha-world.com,,Scamming,Akasha,0x8645eC394f7af95316639dcE6F99c01476B0d888
Csdb__ScamDomains__71146f,71146f,6khb.payment-checker-ethereum-id-bslyftexjuwcgv8.filesusr.com,,Scamming,Twitter,0xaa2498d85bA7559006f90110A4Bc33c10A06c1AF
Csdb__ScamDomains__942946,942946,eth-transact.secure.droppages.com,,Scamming,Twitter,0xe009321b26350c2CFF5DB607068c1f6813df40d7
Csdb__ScamDomains__f78e82,f78e82,neonexchanges.org,,Scamming,Gonetwork,0xa8eb559EEb38C6CB6A8BC6C39bAdd86B113cd875
Csdb__ScamDomains__549cc4,549cc4,secure-transaction-confirmation.droppages.com,,Scamming,Trust-Trading,0x52B34625687D6266a3B98fD5d214828F0670D7Ed
Csdb__ScamDomains__6657a9,6657a9,gonetwork-airdrop.co,,Phishing,Gonetwork,0xa8eb559EEb38C6CB6A8BC6C39bAdd86B113cd875
Csdb__ScamDomains__a029e2,a029e2,havven.cc,,Phishing,Havven,0x717D2041c516573a0e27F552CdB6C5c3EC7B4e09
Csdb__ScamDomains__fb2234,fb2234,havventoken.com,,Phishing,Havven,0xCc49d1f23F01DEcD4E18B6AAACccb038c9648E30
Csdb__ScamDomains__fa46bc,fa46bc,dfinlty.org,,Phishing,Dfinity,0xCB89576d5e1627f4a0C64C2bb4d51798e92E8b8F
Csdb__ScamDomains__495ef6,495ef6,transfer-address-confirmation.droppages.com,,Scamming,Trust-Trading,0x37c85A7523B1832B4D0380B2f513e88B66e8c850
Csdb__ScamDomains__f26628,f26628,ataritoken.ltd,,Phishing,Atari,0x560833296ef7A7F41b30c1065225Fa9b33830c19
Csdb__ScamDomains__aa78f5,aa78f5,hawen.io,,Phishing,Havven,0x175F6DbF87215A6DA7107977B4680bc3db31b2dE
Csdb__ScamDomains__b714a0,b714a0,havven.xyz,,Phishing,Havven,0x362291375bD3fc2Ff0f928184bD6f373F92Dea57
Csdb__ScamDomains__563c62,563c62,tokensale.xn--havve-7l1b.com,,Phishing,Havven,0xc8ac47854a3fed2b444beb83f4c95ba092a3a735
Csdb__ScamDomains__d63b45,d63b45,havvens.win,,Phishing,Havven,0xCc49d1f23F01DEcD4E18B6AAACccb038c9648E30
Csdb__ScamDomains__3fc53b,3fc53b,heavven.io,,Phishing,Havven,0x86e00684EA92cb87F40d74C5EBde97ef9A17753e
Csdb__ScamDomains__0ebe29,0ebe29,tokensale-adhive.com,,Phishing,Adhive,0xC4625787be3fcCfF6AC2971945806AcC167C8CBd
Csdb__ScamDomains__5bd059,5bd059,ipsx.promo,,Phishing,Ipsx,0xb8689c29bdc7c84f33706ff0f96eafc222ba6d86
Csdb__ScamDomains__8c0868,8c0868,dflinity.org,,Phishing,Dfinity,0xe74b02131Ed2184eb94fD357b4f303E6935367f5
Csdb__ScamDomains__e47bab,e47bab,havven.eu,,Phishing,Havven,0x18f3489D959Fd0e3fAC366646e08f9aEabeA4D75
Csdb__ScamDomains__fff593,fff593,havven.sale,,Phishing,Havven,0x1e12436889E2459202437077549e35b56f1299Cb
Csdb__ScamDomains__5aa169,5aa169,tomo-coin.io,,Phishing,Tomo,0x878cce43a3b9d8A872a33d2d6CCD561E033707f4
Csdb__ScamDomains__3a6b23,3a6b23,jsfiddle.net,,Phishing,Trust-Trading,0x24aa18952E80707dad3ab4c9C97E787f2Af337Ca
Csdb__ScamDomains__f6675a,f6675a,metronometoken.io,,Phishing,Metronome,0x2F141d0cD81011436Df8fA04bDAC01cb6Cf51a65
Csdb__ScamDomains__9232a3,9232a3,ico-havven.org,,Phishing,Havven,0x4fafc9291a0112a0ee0928361c02848ff2fdf6bd
Csdb__ScamDomains__6ddab0,6ddab0,tokensale-havven.in,,Phishing,Havven,0xfb1a7CCf5bCd436DCc0acB49ba1fB9F57Bb4d064
Csdb__ScamDomains__49b756,49b756,havven.top,,Phishing,Havven,0xBC210eC2EFAda9DF4897Dc9B23c58E96c01eF711
Csdb__ScamDomains__1c791e,1c791e,etnerscan.io,,Phishing,Etherscan,0x1de23F02E185fDc4f6BACc98D6c6419370E38538
Csdb__ScamDomains__9eafc1,9eafc1,havven-sale.com,,Phishing,Havven,0x39D7C7acEc5bB282A4fB6E998D3D0099fF7780cf
Csdb__ScamDomains__2ec323,2ec323,tomocoln.io,,Phishing,Tomo,0x717D2041c516573a0e27F552CdB6C5c3EC7B4e09
Csdb__ScamDomains__c27efe,c27efe,dftnity.org,,Phishing,Dfinity,0xC5f6690F7b60FE739908E02AeC46aE07718CEc5f
Csdb__ScamDomains__938b10,938b10,ethereum-promo.bitballoon.com,,Scamming,Trust-Trading,0x3715b1Ed9bbd5e165aF97619b5C5e13E39F55504
Csdb__ScamDomains__2fc3fd,2fc3fd,xn--thabyss-u8a.com,,Phishing,Abyss,0xB177fC9A7CAAa9c50D82c5D2533750F1D72aAC86
Csdb__ScamDomains__40046e,40046e,docai.science,,Phishing,Docai,0xF2dcFa51F83e41c0e988477f939c7A5e5b9a6905
Csdb__ScamDomains__201e99,201e99,bittrex-give.com,,Scamming,Trust-trading,0x1363077895B20Ae90f80794cE4e575559517d033
Csdb__ScamDomains__606088,606088,odachi.neocities.org,,Scamming,Trust-trading,0xF23F9dda63ed0628609272DC0544C7a2f7189f51
Csdb__ScamDomains__361fee,361fee,tomocoin.network,,Phishing,Tomocoin,0x38B7Ca3B78c51364095BC56146D25F55AEe0af21
Csdb__ScamDomains__103697,103697,eth.secure-transactionssecure.com,,Scamming,Trust-trading,0xb82bFd79d5A8C0cc0d4C045633288b48A2beDdcB
Csdb__ScamDomains__4e5f86,4e5f86,transfer-eth.neocities.org,,Scamming,Trust-trading,0xd79eB898431eA62636F08f738D10eB00446403dE
Csdb__ScamDomains__aa0083,aa0083,reeveclancy.wixsite.com,,Scamming,Trust-trading,0x3007a0Db9CAAD557CF4589Cfd550c21ce9399b15
Csdb__ScamDomains__c9a06c,c9a06c,eth953883.htmlcomponentservice.com,,Scamming,Trust-trading,0xfddBfa1b0B93612b95e3296690b63B74D019370C
Csdb__ScamDomains__ede20d,ede20d,eth-transactions.neocities.org,,Scamming,Trust-trading,0x0755e59d505c9b473Aec50B476dF3ea2045739aa
Csdb__ScamDomains__660f99,660f99,myetherwallet.com.send-transaction_8hlg6z8mgt6zyg.ilil.pw,,Scamming,Trust-trading,0x1CcC9b2769741aB0e1620721Df7Cf8FF1D70716B
Csdb__ScamDomains__554773,554773,binance-give.com,,Scamming,Trust-trading,0x915c95415D3449212FD0991CCF5eB42864118EC9
Csdb__ScamDomains__74e318,74e318,binance.bitballoon.com,,Scamming,Trust-trading,0xD43F2111e4055120196285eC094aA6e96998668b
Csdb__ScamDomains__35e40d,35e40d,eth-giveaway-209.statichtmlapp.com,,Scamming,Trust-trading,0x0Dea8A35F4E39cDF65d3cC11f10612E9E0278b60
Csdb__ScamDomains__e9debc,e9debc,geocities.ws,,Scamming,Trust-trading,0x2b5268FDE5041f6B1Afd77166De4e9eA5D9e967a
