id,csdbId,name,status,category,subcategory,address
Csdb__ScamDomains__f4ff19,f4ff19,ethtransfer.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__0facca,0facca,ethaway.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__ebe1b5,ebe1b5,eth.tronbonus.network,,Scamming,Trust-Trading,
Csdb__ScamDomains__c37d6f,c37d6f,eth-gift.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__7a27ad,7a27ad,freepromoeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__f8ea7a,f8ea7a,eostoolkits.io,,Phishing,EOS,
Csdb__ScamDomains__2e52b8,2e52b8,eosdark.com,,Phishing,EOS,
Csdb__ScamDomains__4290df,4290df,xn--eosauthorty-jzb.com,,Phishing,EOS,
Csdb__ScamDomains__ee146f,ee146f,xn--eosuthority-m7a.com,,Phishing,EOS,
Csdb__ScamDomains__ef803c,ef803c,xn--eosauthorty-kcb.com,,Phishing,EOS,
Csdb__ScamDomains__9615fa,9615fa,eosauthorithy.com,,Phishing,EOS,
Csdb__ScamDomains__b62fc8,b62fc8,ethereumanniversary.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__57c3e6,57c3e6,validbtc.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__fb1bd3,fb1bd3,ethcelebration.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__33b2fe,33b2fe,crsafepay.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__abba28,abba28,verify.ethgoldmine.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__2001f1,2001f1,ethgoldmine.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d4fc00,d4fc00,ethcompetition.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__3b020e,3b020e,officialgiveaway.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__4eb20f,4eb20f,ethercontest.site,,Scamming,Trust-Trading,
Csdb__ScamDomains__5db872,5db872,btcdrop.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__abab2d,abab2d,myehferwallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__bd6806,bd6806,myetherwallet-signmgs.top,,Phishing,MyEtherWallet,
Csdb__ScamDomains__a9fa75,a9fa75,eosauthorithy.info,,Phishing,EOS,
Csdb__ScamDomains__690c50,690c50,ankr-network.tech,,Phishing,Ankr,
Csdb__ScamDomains__a87108,a87108,ankr-network.com.de,,Phishing,Ankr,
Csdb__ScamDomains__a70465,a70465,myetherwallet-singmgs.top,,Phishing,MyEtherWallet,
Csdb__ScamDomains__0ab2b7,0ab2b7,myethre-wallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__be4009,be4009,safe.ethincrease.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__9d3dec,9d3dec,ethincrease.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__9a37e3,9a37e3,myethswallets.info,,Phishing,MyEtherWallet,
Csdb__ScamDomains__532399,532399,eossauthorithy.com,,Phishing,EOS,
Csdb__ScamDomains__da2b4c,da2b4c,electrum.ink,,Phishing,Electrum,
Csdb__ScamDomains__5e9523,5e9523,electrumwallet.ml,,Phishing,Electrum,
Csdb__ScamDomains__d7427a,d7427a,teslaforfree.wordpress.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__ac6250,ac6250,go.ethtake.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d06ae7,d06ae7,ethtake.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__0592f7,0592f7,instagram.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__e8b274,e8b274,idext.market,,Phishing,Idex,
Csdb__ScamDomains__70aa46,70aa46,etherdelta.com.ua,,Phishing,EtherDelta,
Csdb__ScamDomains__80a6c0,80a6c0,etzerdelta.com,,Phishing,EtherDelta,
Csdb__ScamDomains__1cd19d,1cd19d,forkdelta.co,,Phishing,ForkDelta,
Csdb__ScamDomains__8d7478,8d7478,myeftervvellet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__8acdd1,8acdd1,ethereumstash.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__83927d,83927d,ethtwitter.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__ef1b37,ef1b37,eth2018.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__59b963,59b963,yobit.tilda.ws,,Scamming,Yobit,
Csdb__ScamDomains__79cc99,79cc99,eosauthority.website,,Phishing,EOS,
Csdb__ScamDomains__a83a23,a83a23,celebration-eth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__6f6cc9,6f6cc9,dapp.doubledouble.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__5e6a51,5e6a51,bitcoinvest.cc,,Scamming,Trust-Trading,
Csdb__ScamDomains__ba4195,ba4195,swdwd.ethers444.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__2b4dab,2b4dab,claim2.ethers444.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__811903,811903,claimd.ethers444.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__0a1683,0a1683,eth5000.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__9bdca5,9bdca5,ethtoeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__3d8efa,3d8efa,cryptoseth.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__41f194,41f194,ethair.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__3493ce,3493ce,ethgive.credit,,Scamming,Trust-Trading,
Csdb__ScamDomains__3efc2c,3efc2c,ethsfor.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__26d10c,26d10c,walleteth.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__cbb0a8,cbb0a8,wineth.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__5dd37f,5dd37f,wineths.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__959692,959692,better-hash.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__60001b,60001b,promo.ethtake.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__9cba2a,9cba2a,ethinwallet.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__79ed61,79ed61,safepayeth.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__243b85,243b85,eth2018.ethtoeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__eea693,eea693,secure.ethinwallet.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d5e5e5,d5e5e5,giveawaycrypto.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__2cb58d,2cb58d,ethereumpro.net,,Scamming,Exchange,
Csdb__ScamDomains__2e659f,2e659f,hederahashgraph.publictoken.icu,,Phishing,HederaHashGraph,
Csdb__ScamDomains__46e7d5,46e7d5,publictoken.icu,,Phishing,Orchid,
Csdb__ScamDomains__7123bf,7123bf,myetherwallet-sign.top,,Phishing,MyEtherWallet,
Csdb__ScamDomains__65046a,65046a,bitfainex.com,,Phishing,Bitfinex,
Csdb__ScamDomains__34a913,34a913,pumphash.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__e34f98,e34f98,tronplay.network,,Phishing,Tron,
Csdb__ScamDomains__e17968,e17968,xn--mytherwalet-srb35c.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__5e9ea3,5e9ea3,eosauthority.bitballoon.com,,Phishing,EOS,
Csdb__ScamDomains__93db1d,93db1d,hitbtc-login.com,,Phishing,Hitbtc,
Csdb__ScamDomains__52f314,52f314,promobinance.com,,Phishing,Binance,
Csdb__ScamDomains__19a216,19a216,bittrex-ix.com,,Phishing,Bittrex,
Csdb__ScamDomains__5ad576,5ad576,bittrex-app.com,,Phishing,Bittrex,
Csdb__ScamDomains__a6ea7b,a6ea7b,bittrecx.com,,Phishing,Bittrex,
Csdb__ScamDomains__596801,596801,xrp-address.org,,Phishing,Ripple,
Csdb__ScamDomains__99f739,99f739,eth-gift.club,,Scamming,Trust-Trading,
Csdb__ScamDomains__8116c4,8116c4,buterin-giveaway.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__9ecf1f,9ecf1f,freegiveaway-eth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__90c11a,90c11a,support.eth3rdyear.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__e44cfd,e44cfd,eth3rdyear.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__a00bb9,a00bb9,daily-free-eth.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__8e7cf5,8e7cf5,eth-news.co,,Scamming,Trust-Trading,
Csdb__ScamDomains__28709b,28709b,ethpromogive.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__5c2f87,5c2f87,eth-give.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__a00439,a00439,eosauthority.com.globatalent.network,,Phishing,EOS,
Csdb__ScamDomains__5dca0a,5dca0a,ethbig.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__feb912,feb912,vechain-platform.org,,Phishing,Vechain,
Csdb__ScamDomains__0dd46d,0dd46d,vechain-block.com,,Phishing,Vechain,
Csdb__ScamDomains__7411df,7411df,xn--ethrdelta-iib.com,,Phishing,EtherDelta,
Csdb__ScamDomains__d52583,d52583,ethergiveaway.site,,Scamming,Trust-Trading,
Csdb__ScamDomains__869a5c,869a5c,eosclassic.network,,Phishing,EOS,
Csdb__ScamDomains__780945,780945,eosauthority-kyc.com,,Phishing,EOS,
Csdb__ScamDomains__7f15ea,7f15ea,eoscountdown.network,,Phishing,EOS,
Csdb__ScamDomains__b9f1bd,b9f1bd,myetherwalletverification.signmsg.work,,Phishing,MyEtherWallet,
Csdb__ScamDomains__8f99ed,8f99ed,idex.market.xn--con-vta.site,,Phishing,Idex,
Csdb__ScamDomains__4277e8,4277e8,eth.mediumblog.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__5255a1,5255a1,trx.claims,,Scamming,Trust-Trading,
Csdb__ScamDomains__cca9ea,cca9ea,coinscrypto.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__041609,041609,giveaway.eth-safe.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__248cc2,248cc2,ethtransaction.xyz,,Scamming,Trust-Trading,
Csdb__ScamDomains__2f4180,2f4180,bonus-ethereum.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__759d87,759d87,node82.btc-giveaway.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__e35193,e35193,texacon-verify-547fcd.bitballoon.com,,Phishing,Texacon,
Csdb__ScamDomains__8d1c9e,8d1c9e,kinetictokenforms.typeform.com,,Phishing,Texacon,
Csdb__ScamDomains__ec9649,ec9649,etherclaim.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__699527,699527,xn--myethrwalt-f7a07c4r.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__1665cb,1665cb,myeleherwaret.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__ab5aee,ab5aee,meytherwellat.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__47b1a8,47b1a8,claim.ether33.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__f35702,f35702,swswd.ether33.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__3b472a,3b472a,mediumblog.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__ce031d,ce031d,eth22.mediumblog.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__2dc643,2dc643,bit-airdrop.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__2d9b70,2d9b70,giveaway.claimeth.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__6c6d70,6c6d70,encoreofficial.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__86287e,86287e,ethcompetitionrules.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__b21bf9,b21bf9,offer.supporteth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__ba1a95,ba1a95,supporteth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__736adc,736adc,safe.ethdeliver.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__c431d1,c431d1,ethdeliver.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__11690d,11690d,claimeth.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__6e55a1,6e55a1,instantethpromotion.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__19ec47,19ec47,ethpromotionnow.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__710b0a,710b0a,ethvert.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__cfb8d2,cfb8d2,event-eth-ada.uk,,Scamming,Trust-Trading,
Csdb__ScamDomains__7f1111,7f1111,ethereumfoundationgift.tumblr.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__73c0ce,73c0ce,btcpramengyve.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__8eab69,8eab69,claim-btc.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__aa65cf,aa65cf,btcbig.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__c4b9d0,c4b9d0,btcbonus.win,,Scamming,Trust-Trading,
Csdb__ScamDomains__d047a3,d047a3,btcpromogiveback.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__3c6df8,3c6df8,btcpromoget.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d92c25,d92c25,etherdeltha.info,,Phishing,EtherDelta,
Csdb__ScamDomains__a0838e,a0838e,forcdelta.com,,Phishing,ForkDelta,
Csdb__ScamDomains__536a4b,536a4b,tokenaway.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d247a3,d247a3,myetherwallet-msgg.topm,,Phishing,MyEtherWallet,
Csdb__ScamDomains__a29015,a29015,trontoken.tk,,Phishing,Tron,
Csdb__ScamDomains__cb9477,cb9477,bitcryptonex.com,,Phishing,Exchange,
Csdb__ScamDomains__573511,573511,yoniex.com,,Phishing,Exchange,
Csdb__ScamDomains__b7c2f3,b7c2f3,satoshilitegift.tumblr.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__88dace,88dace,https,,Phishing,Zeex,
Csdb__ScamDomains__ef6acb,ef6acb,get.ethinwallet.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__45bbce,45bbce,lizstarkgift.tumblr.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__cf9821,cf9821,secure.ethoffers.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__d67d81,d67d81,ethoffers.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__6725f8,6725f8,myertnerwalletr.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__9968e5,9968e5,myetherweallett.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__2ba1e8,2ba1e8,idex.su,,Phishing,Idex,
Csdb__ScamDomains__48d915,48d915,ethpromofree.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__228c5b,228c5b,buterineth.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__daaf7d,daaf7d,ethereum-promo.website,,Scamming,Trust-Trading,
Csdb__ScamDomains__db1c6d,db1c6d,sparkster.com.de,,Phishing,Sparkster,
Csdb__ScamDomains__b278e6,b278e6,get.lotsofeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__aa9620,aa9620,lotsofeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__696920,696920,ethcountdown.ga,,Scamming,Trust-Trading,
Csdb__ScamDomains__1c1fdb,1c1fdb,ethmore.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__6f43bc,6f43bc,electrunn.org,,Phishing,Electrum,
Csdb__ScamDomains__07066d,07066d,myehterwallct.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__9312c9,9312c9,mychterwallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__84989f,84989f,mmyetlherwallett.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__e1385a,e1385a,ethbonus.me,,Scamming,Trust-Trading,
Csdb__ScamDomains__4f0753,4f0753,idex.ga,,Phishing,Idex,
Csdb__ScamDomains__4ea7c1,4ea7c1,binanyce.com,,Phishing,Binance,
Csdb__ScamDomains__2f2c2d,2f2c2d,login-binance.net,,Phishing,Binance,
Csdb__ScamDomains__b9c3a8,b9c3a8,myetherwallet.com.signmessage.icu,,Phishing,MyEtherWallet,
Csdb__ScamDomains__6de4cd,6de4cd,myetherwallet.com.apis.icu,,Phishing,MyEtherWallet,
Csdb__ScamDomains__803cc7,803cc7,pokerbox.io,,Phishing,Pokerbox,
Csdb__ScamDomains__761677,761677,admin.safe-eth.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__800167,800167,riseeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__0ce03c,0ce03c,official-promo.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__15af9a,15af9a,ethereum-gift.website,,Scamming,Trust-Trading,
Csdb__ScamDomains__295a9b,295a9b,bittrcex.com,,Phishing,Bittrex,
Csdb__ScamDomains__ae4962,ae4962,binance.promoting.world,,Scamming,Trust-Trading,
Csdb__ScamDomains__1b72bb,1b72bb,ether-promotion.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__7e8b50,7e8b50,eventeth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__074d89,074d89,btcpromofree.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d14f84,d14f84,ethcryptopromos.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d97314,d97314,ether-foundation.website,,Scamming,Trust-Trading,
Csdb__ScamDomains__f204e1,f204e1,ethofficial.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__a5f40a,a5f40a,etherclaim.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__8b221b,8b221b,medium.ethereumfoundation.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__d93e39,d93e39,meyetherwealletr.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__158690,158690,myerhterwallett.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__307ccd,307ccd,secure.ethsoffer.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__1f71fc,1f71fc,plus.google.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__fb3751,fb3751,ethpromo-giveaway.atspace.cc,,Scamming,Trust-Trading,
Csdb__ScamDomains__041c9e,041c9e,idexairdrop.com,,Phishing,Idex,
Csdb__ScamDomains__0ab59a,0ab59a,safe.eth10000.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__44fb8f,44fb8f,eth10000.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__721955,721955,gift-eth.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__2feb48,2feb48,ethsoffer.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__39d155,39d155,ethonline.io,,Scamming,Mining,
Csdb__ScamDomains__23b9e4,23b9e4,meyetherwealletr.site,,Phishing,MyEtherWallet,
Csdb__ScamDomains__61b85a,61b85a,myetherwa1et.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__667683,667683,myetherwallet-virificationsign.top,,Phishing,MyEtherWallet,
Csdb__ScamDomains__2764aa,2764aa,forkdeltas.net,,Phishing,ForkDelta,
Csdb__ScamDomains__62f1df,62f1df,mediumdotcom.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__e556b1,e556b1,officialmcafee.github.io,,Scamming,Trust-Trading,
Csdb__ScamDomains__882cdc,882cdc,etherclaims22.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__db2576,db2576,ethereumpromote.wixsite.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__067a0d,067a0d,ethgive.club,,Scamming,Trust-Trading,
Csdb__ScamDomains__957cc4,957cc4,myehtrerwallett.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__70abea,70abea,myethierwallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__a4db84,a4db84,xn--myetherwalet-yk6f.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__4a8ca4,4a8ca4,omisegoclassic.com,,Phishing,OmiseGo,
Csdb__ScamDomains__0ad91b,0ad91b,jenniferaustin.typeform.com,,Phishing,OmiseGo,
Csdb__ScamDomains__924a41,924a41,zilliqa.name,,Phishing,Zilliqa,
Csdb__ScamDomains__a9fd13,a9fd13,cryptolinknet.com,,Phishing,Chainlink,
Csdb__ScamDomains__3628e5,3628e5,elon-fun.blogspot.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__9d3600,9d3600,safe.getethtoday.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__c2a517,c2a517,getethtoday.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__52d651,52d651,bittrexl.com,,Phishing,Bittrex,
Csdb__ScamDomains__18c7a1,18c7a1,idex.xyz,,Phishing,Idex,
Csdb__ScamDomains__7ff3b7,7ff3b7,teslagifts.tumblr.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__5e334e,5e334e,brinannce.com,,Phishing,Binance,
Csdb__ScamDomains__17d38a,17d38a,hydrogen-raindrop.bitballoon.com,,Phishing,Hydro,
Csdb__ScamDomains__e0415d,e0415d,www.myetherwallet.ethersignmsg.services,,Phishing,MyEtherWallet,
Csdb__ScamDomains__06f5ad,06f5ad,5000eth-giving.online,,Scamming,Trust-Trading,
Csdb__ScamDomains__adc00c,adc00c,ethcontracts.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__6643b3,6643b3,ethdrop.co,,Scamming,Trust-Trading,
Csdb__ScamDomains__c5160b,c5160b,twittethpromo.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__3d61a3,3d61a3,ethaway-instant.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__03efb3,03efb3,trx.promo,,Scamming,Trust-Trading,
Csdb__ScamDomains__7777e1,7777e1,ethcompet.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__cad7c0,cad7c0,ethrewards.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__9d28a2,9d28a2,claimyour-eth.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__afcdbd,afcdbd,ethcomprules.cx,,Scamming,Trust-Trading,
Csdb__ScamDomains__e8fe09,e8fe09,ethereumpromo.win,,Scamming,Trust-Trading,
Csdb__ScamDomains__c2452e,c2452e,safe.ethgiftnow.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__aa0887,aa0887,ethgiftnow.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__09c178,09c178,claimyour-btc.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__cf8b9d,cf8b9d,btcpromo.win,,Scamming,Trust-Trading,
Csdb__ScamDomains__2fa340,2fa340,indexmarkket-site.com,,Phishing,Idex,
Csdb__ScamDomains__ffc580,ffc580,idexnetone.com,,Phishing,Idex,
Csdb__ScamDomains__3c5bb7,3c5bb7,ethmore.live,,Scamming,Trust-Trading,
Csdb__ScamDomains__d3fd29,d3fd29,myehtewallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__e60fd1,e60fd1,meyehterwallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__5aea8f,5aea8f,ethpromotion.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__f610b4,f610b4,secure.ethgiftnow.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__ce836c,ce836c,btcpromotion.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__3fea47,3fea47,betaclient-rzcoinwaps.cf,,Phishing,Waves,
Csdb__ScamDomains__df3b29,df3b29,eosbounty.co,,Scamming,Trust-Trading,
Csdb__ScamDomains__80504c,80504c,mediumpost.ga,,Scamming,Trust-Trading,
Csdb__ScamDomains__8303e4,8303e4,event-eth.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__2d6549,2d6549,musk-official-promo.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__e38f6c,e38f6c,limited-promo.org,,Scamming,Trust-Trading,
Csdb__ScamDomains__c3be75,c3be75,ethpays99.top,,Scamming,Trust-Trading,
Csdb__ScamDomains__2d1af6,2d1af6,ethbounty.info,,Scamming,Trust-Trading,
Csdb__ScamDomains__06f04c,06f04c,idexd.market,,Phishing,Idex,
Csdb__ScamDomains__3c8033,3c8033,token-emrify.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__7ec00e,7ec00e,myethwallofficiiall.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__8b69ff,8b69ff,myetherwallet-hydrogen.top,,Phishing,MyEtherWallet,
Csdb__ScamDomains__c68d21,c68d21,myetherwallet.com.apisign.icu,,Phishing,MyEtherWallet,
Csdb__ScamDomains__197d39,197d39,hydrogen-platform.com,,Phishing,Hydrogen,
Csdb__ScamDomains__539b92,539b92,raindrop11.typeform.com,,Phishing,Hydrogen,
Csdb__ScamDomains__96118b,96118b,bitpayng.typeform.com,,Phishing,Tron,
Csdb__ScamDomains__3bfe87,3bfe87,myetherwalletverification.signmsg.services,,Phishing,MyEtherWallet,
Csdb__ScamDomains__eafe3d,eafe3d,myetherwallet.com.rootsign.icu,,Phishing,MyEtherWallet,
Csdb__ScamDomains__2a1dfd,2a1dfd,ether4free.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__40a739,40a739,givefreecoin.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__921027,921027,giveusether.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__d9069b,d9069b,giveusethereum.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__01b8be,01b8be,promoethermnew.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__084d37,084d37,newethpromo.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__06256f,06256f,eth-giveavvay.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__2c7f39,2c7f39,instant-ethaway.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__845e41,845e41,ethpromoget.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__1ce629,1ce629,theethpromogive.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__342c42,342c42,ethpromogivenow.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__318502,318502,ethpromo-give-away.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__cc0b1b,cc0b1b,ethpramengyve.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__da5043,da5043,ethpromotake.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__9af903,9af903,ethpromo-give.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__ef4444,ef4444,ethpromogivegroup.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__2ed8e6,2ed8e6,ethpromogive.net,,Scamming,Trust-Trading,
Csdb__ScamDomains__de776b,de776b,ethpromogiveback.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__7b5681,7b5681,www.cashaaprivate.com,,Phishing,Cashaa,
Csdb__ScamDomains__97861d,97861d,signcontract-etherwallet.net,,Phishing,MyEtherWallet,
Csdb__ScamDomains__b64d2f,b64d2f,ether-idex.online,,Phishing,MyEtherWallet,
Csdb__ScamDomains__d896ca,d896ca,ocntoken.com,,Phishing,Odyssey,
Csdb__ScamDomains__8f6a5e,8f6a5e,neotracler.co,,Phishing,Neo,
Csdb__ScamDomains__3f18ff,3f18ff,brimance.com,,Phishing,Binance,
Csdb__ScamDomains__b29fab,b29fab,brilmance.com,,Phishing,Binance,
Csdb__ScamDomains__0d46af,0d46af,blirmance.com,,Phishing,Binance,
Csdb__ScamDomains__40b548,40b548,brinonce.com,,Phishing,Binance,
Csdb__ScamDomains__8a9e2a,8a9e2a,idixmarket.info,,Phishing,Idex,
Csdb__ScamDomains__f331b9,f331b9,coinbaise.com,,Phishing,Coinbase,
Csdb__ScamDomains__2a19bf,2a19bf,walletico.com,,Phishing,Idex,
Csdb__ScamDomains__49b95c,49b95c,refundcontract-etherwallet.net,,Phishing,MyEtherWallet,
Csdb__ScamDomains__7896ce,7896ce,idexr.market,,Phishing,Idex,
